"doc_id","text"
msmarco_passage_26_591959741,"Explain to the associate clerk who takes your call that you are seeking information about a possible pending restraining order. Provide your name and that of the person you believe initiated a restraining order case against you. If the clerk finds an order, request that a copy of the restraining order be sent to you by the clerk's office if an active case is found."
msmarco_passage_59_549830257,"Persantine (Dipyridamole): Uses, Dosage, Side Effects, Interactions, Warning."
msmarco_passage_30_689815006,"Each T tubule is closely associated with two _______ _________ running alongside it, one on each side. These and the T tubule constitute a _____. terminal cisternae; triad. The __ ______ signals the sarcoplasmic reticulum when to release the calcium bursts that activate the muscle contraction process. T tubule."
msmarco_passage_33_187186404,"Current Coralville, Iowa Population, Demographics and stats in 2020, 2019."
msmarco_passage_26_675688350,East Morgan County Library -- East Morgan County Library.
msmarco_passage_17_209244396,"Education. |. Science. By Joshua Bush. Bones are rigid because most of their mass comes from mineralized calcium and phosphate. After a certain age, usually around 40 years old, people naturally begin to lose calcium from their bones, which reduces the strength of the bones. Investigate the process of bone decay by experimenting with small bones soaked in an acid."
msmarco_passage_33_766603220,"Physical Traits. The kanima is roughly the size of an average human male, covered in scale, yellow eyes with slits, and can climb up walls like some varieties of lizards. It has a long prehensile tail and long claws that secrete venom that can paralyze victims for hours."
msmarco_passage_00_335541238,Coal-Powered Electric Cars Out-Pollute Fossil Fuels.
msmarco_passage_30_818441067,"2020 ARCA Menards Series: TV Schedule (LIVE) - Racing News."
msmarco_passage_17_607667286,Morrowind:Houses - The Unofficial Elder Scrolls Pages (UESP)
msmarco_passage_60_273637132,Tutorial Letter 101/3/2013 | Plagiarism | Poetry | Free 30-day Trial | Scribd.
msmarco_passage_35_137814305,"COLT TROOPER New and Used Price, Value, & Trends 2021."
msmarco_passage_53_470956607,"Above is a list of ways Ebola can and cannot be transmitted. Transmission of Ebola between humans can occur through: Direct contact through broken skin and mucous membranes with the blood, secretions, organs, or other body fluids of infected people. Indirect contact with environments contaminated with such fluids."
msmarco_passage_68_777693239,"College Baseball Coaching Annual Salary ($47,508 Avg | May 2021) - ZipRecruiter."
msmarco_passage_25_325013547,"2021 ICD-10-CM Code M25.559 - Pain in unspecified hip."
msmarco_passage_15_30347703,"Key Characteristics of Business-IT Alignment. Business-IT alignment integrates the information technology to the strategy, mission, and goals of the organization. Key characteristics in order to achieve this alignment are: The organization must view information technology as an instrument to transform the business."
msmarco_passage_36_411815935,"15 Sassiest Veronica Lodge Quotes Ever Said on 'Riverdale'."
msmarco_passage_07_602787465,"Richard Ballinger Obituary (2011) - Seattle, WA - The Seattle Times. 1 /."
msmarco_passage_25_334520301,"Code History. FY 2021 - No Change, effective from 10/1/2020 through 9/30/2021. FY 2020 - No Change, effective from 10/1/2019 through 9/30/2020. FY 2019 - No Change, effective from 10/1/2018 through 9/30/2019. FY 2018 - No Change, effective from 10/1/2017 through 9/30/2018."
msmarco_passage_30_713636092,"cabinet departments, independent agencies, government corporations, and independent regulatory commissions. head of the department is called the secretary; below are several top administrators; below are equally undersecretaries and assistant secretaries. within cabinet departments are bureaus."
msmarco_passage_33_187163582,"Current Zionsville, Indiana Population, Demographics and stats in 2020, 2019."
msmarco_passage_63_24909678,Male Celebrities Who Are 6 Feet 7 Inches (201 cm) Tall.
msmarco_passage_30_227943796,"According to the American Academy of Pediatrics, most toddlers will begin showing potty training readiness somewhere between 18-24 months; they will have achieved daytime continence between 30-36 months and nighttime continence by 36-48 months."
msmarco_passage_16_691900723,"Nevada Ear & Sinus Institute in Las Vegas, NV."
msmarco_passage_55_841798009,"OKC-County Health Department :: Employment, Student & Volunteer Opportunities."
msmarco_passage_45_336130542,"Educators go through a rigorous application process, and every answer they submit is reviewed by our in-house editorial team. In 1984, the world is divided into three states: Oceania, Eastasia, and Eurasia. Oceania is constantly at war with one of these states while at peace with the other. For the majority of the book, Oceania is at war with Eastasia and is allied with Eurasia."
msmarco_passage_28_391085262,"Jasco CL3, CL4 and CL5 Universal Remote codes. 0004, 0009, 0044, 0135, 0049, 0051, 0189, 0053, 0147, 0039, 0130, 0227, 0233, 0250, 0252, 0254, 0257, 0265, 0266, 0310, 0325, 0456, 0040, 0041, 0042, 0021, 0023, 0024, 0179, 0045, 0025, 0027, 0030, 0032, 0034, 0035, 0037."
msmarco_passage_25_283635989,K13.0 - ICD-10 Code for Diseases of lips - Billable.
msmarco_passage_63_24858093,Female Celebrities Who Are 5 Feet 2 Inches (157 cm) Tall.
msmarco_passage_64_164564819,Homo Erectus (or H. heidelbergensis) Colonization in Europe.
msmarco_passage_45_623200260,"Osteoporosis is more likely to develop if you did not reach optimal peak bone mass during your bone-building years. You reach your maximum bone density and strength around age 30, after which time bone resorption slowly overtakes bone formation."
msmarco_passage_42_27988613,A simple C# library for graph plotting - CodeProject.
msmarco_passage_04_351920327,Hypercar Face-Off: Bugatti Chiron vs. Koenigsegg Regera.
msmarco_passage_38_477900966,HOME > TOUCH UP PAINT > CHEVROLET > 2008 > CHOOSE IMPALA COLOR.
msmarco_passage_01_117683522,"Prenatal health. Prenatal care is an important part of basic maternal health care. It is recommended expectant mothers receive at least four antenatal visits, in which a health worker can check for signs of ill health – such as underweight, anaemia or infection – and monitor the health of the foetus."
msmarco_passage_02_56729631,Benefits of Universal Life Insurance - Life Insurance Star.
msmarco_passage_05_563782946,"Such bandwagons were used in political rallies and were intended to draw a crowd, leading to the current metaphorical use. Bandwagon is still often used in the context of politics, especially when candidates are competing for the chance to be nominated. Jumping on the bandwagon of a popular candidate means beginning to support them."
msmarco_passage_04_449600610,President Putin 'probably' approved Litvinenko murder - BBC News.
msmarco_passage_02_192927682,"Administration. • Reconstitute drug in vial with sterile water for injection. • Give by direct I.V. injection over 3 to 5 minutes into large vein or flowing I.V. line. • For intermittent I.V. infusion, reconstitute drug with 100 ml of dextrose 5% in water or normal saline solution; administer over 15 minutes to 1 hour."
msmarco_passage_14_570868366,Problems of 2013 Mercedes GL350 BlueTec 4MATIC Engine - carleg.
msmarco_passage_11_594995786,"Roman & Solar Shades Wilmington, NC | Custom Window Shades."
msmarco_passage_43_116464227,A child care center is a facility in which seven or more children unrelated to the operator receive child care services. A child day care center must have a certificate of compliance (license) from DHS in order to operate.
msmarco_passage_68_758958533,"Zip Code 98034 Profile, Map and Demographics - Updated May 2021."
msmarco_passage_20_274635852,"Demographics. Pop. As of the census of 2000, there were 613 people, 206 households, and 133 families residing in the town. The population density was 632.3 people per square mile (244.0/km 2 ). There were 223 housing units at an average density of 230.0 per square mile (88.8/km 2 )."
msmarco_passage_52_411115943,"Business architecture. It is defined as""a business plan that provides a common understanding of the organization and is used to align strategic objectives and tactical demands."". People who develop and maintain the business architecture are known as business architects. The business architecture is the bridge between the business model and the business strategy on the one hand, and the business functionality of the business on the other side."
msmarco_passage_59_710649780,"Step 2. Select ""Transfer In"" on your E-Trade account screen to electronically transfer money from your bank account. The first time you select this option, you will be required to enter your bank account information including account number, routing number and bank address."
msmarco_passage_64_780890801,THE 10 BEST Restaurants in Sacramento - Updated May 2021 - Tripadvisor.
msmarco_passage_11_700139671,TOP 5 BEST ASUS MOTHERBOARD IN 2020 RIVIEWS Computers. . Computers.
msmarco_passage_22_55082415,"10 Valuable Life Lessons from Martin Luther King Jr. (2019)"
msmarco_passage_07_619672358,"Family Advocacy Program (FAP) The U.S. Army Family Advocacy Program (FAP) helps Soldiers and their Families recognize and prepare for the unique challenges of military lifestyles. Our services include seminars, workshops, counseling, and intervention to help strengthen the relationships of Army Families."
msmarco_passage_05_563789830,"What does bandwagon mean? If you jump on the bandwagon, you join in with the many people who follow, support, or are fans of someone or something popular and/or successful (especially when it is growing in popularity). Bandwagon is especially used in the context of sports teams, political movements, trends, and entertainment."
msmarco_passage_68_782030065,"Freelance Web Developer Annual Salary ($72,208 Avg | May 2021) - ZipRecruiter."
msmarco_passage_20_731219223,"Symptoms of secondary trauma are similar to those of PTSD (e.g. intrusive re-experiencing of the traumatic material, avoidance of trauma triggers /emotions, negative changes in beliefs and feelings and hyperarousal). Secondary trauma has been researched in first responders, nurses and physicians, mental health care workers, and children of traumatized parents."
msmarco_passage_37_668516027,"There's a problem loading this menu right now. Learn more about Amazon Prime. Get free delivery with Amazon Prime. Prime members enjoy FREE Delivery and exclusive access to music, movies, TV shows, original audio series, and Kindle books."
msmarco_passage_44_323812681,Zicam Cold Remedy Rapidmelts Information from Drugs.com.
msmarco_passage_61_507961467,Previous. Next. Created with Highcharts 7.2.2. Number of wins. 761 761 743 743 692 692 628 628 600 600 577 577 570 570 568 568 559 559 553 553 516 516 516 516 512 512 500 500 478 478 476 476 469 469 466 466 452 452 447 447 431 431 415 415 401 401 362 362 358 358 357 357 344 344 260 260 200 200 190 190 170 170 121 121.
